trial,stage,epoch,train_loss,test_accuracy,test_nll
1,3,2,0.005989285957564911,97.38,0.45924028511047366
1,3,3,0.005866040866139034,97.35,0.45913173956871034
1,3,4,0.005771458770583073,97.36,0.45905041847229006
1,3,5,0.005701837384328246,97.35,0.4590053639411926
1,3,6,0.005646207692815612,97.35,0.45898995156288147
1,3,7,0.005602865867883278,97.34,0.4589550226688385
1,3,8,0.00557025591408213,97.34,0.4589419198989868
1,3,9,0.0055442470540603,97.34,0.45894007563591005
1,3,10,0.005525147965659077,97.35,0.458931000995636
1,3,11,0.005509577176347375,97.35,0.45890758261680603
1,3,12,0.005496322971582413,97.35,0.4589123893737793
1,3,13,0.0054851265747721,97.35,0.45885366125106813
1,3,14,0.005477014272427186,97.35,0.45884497990608214
1,3,15,0.0054718883568421,97.35,0.45884704551696776
1,3,16,0.005467258931323886,97.35,0.4588237370967865
1,3,17,0.0054635575066010154,97.35,0.4588109035015106
1,3,18,0.005460302232857793,97.35,0.4588012258052826
1,3,19,0.005456750242908795,97.35,0.45879810028076173
1,3,20,0.005455006994803746,97.35,0.45873456687927244
1,3,21,0.005453987926244736,97.35,0.4587272604942322
1,3,22,0.00545221301789085,97.35,0.45872035903930664
1,3,23,0.005449668575450778,97.35,0.45872212491035463
1,3,24,0.005449158773943782,97.35,0.4586976370334625
1,3,25,0.00544828556139643,97.35,0.4586859960079193
1,3,26,0.005445888428824644,97.35,0.45866106667518614
1,3,27,0.0054472397234290836,97.35,0.45864929780960084
1,3,28,0.005444591661045948,97.35,0.4586399294376373
1,3,29,0.005443458495909969,97.35,0.45863585510253907
1,3,30,0.005444545533880591,97.35,0.45864056334495545
1,4,1,0.005637813630824288,97.31,0.46175307393074033
1,4,2,0.005483897837096205,97.3,0.4612457730293274
1,4,3,0.00529214160197104,97.33,0.46075193009376525
1,4,4,0.005132646884210407,97.31,0.46052585115432737
1,4,5,0.0050016311074296636,97.28,0.4604177185535431
1,4,6,0.004991213974170387,97.3,0.4593093705177307
1,4,7,0.0047806253780300415,97.33,0.4586110758781433
1,4,8,0.004603426289061705,97.37,0.45815320520401
1,4,9,0.004490774599214395,97.32,0.4585717843055725
1,4,10,0.004451627294719219,97.34,0.4583353720188141
1,4,11,0.004407824113282065,97.35,0.4584345568656921
1,4,12,0.004303515161628214,97.34,0.45621845812797546
1,4,13,0.004114162357027332,97.34,0.457282336807251
1,4,14,0.004008735618616144,97.36,0.45764599933624267
1,4,15,0.003937245046099027,97.38,0.4560317358493805
1,4,16,0.00390152193310981,97.39,0.455864830493927
1,4,17,0.003777278914799293,97.37,0.45626268305778506
1,4,18,0.003798281851069381,97.41,0.4549446623802185
1,4,19,0.0036508677917532623,97.39,0.4552623378753662
1,4,20,0.0035266996855537096,97.38,0.45631244735717774
1,4,21,0.0034829713582992554,97.43,0.45382685208320617
1,4,22,0.003456024833023548,97.42,0.45539658637046815
1,4,23,0.0033225957420965034,97.31,0.4610006855487824
1,4,24,0.0039910248341038825,97.41,0.4547372468948364
1,4,25,0.0031501511045110724,97.42,0.45345350866317746
1,4,26,0.0030305700165530044,97.42,0.4539627041339874
1,4,27,0.002874141331987145,97.42,0.4528898952484131
1,4,28,0.002790170641049432,97.43,0.45240827469825745
1,4,29,0.0026927013505405437,97.42,0.4513386520385742
1,4,30,0.0026234071920625867,97.46,0.4520557229042053
1,5,1,0.002780900816246867,97.41,0.4546472473144531
1,5,2,0.0026937231459965307,97.42,0.45405076937675476
1,5,3,0.0026398058648221196,97.43,0.45362271189689635
1,5,4,0.002603439295012504,97.43,0.4532804378509521
1,5,5,0.0025826039224863054,97.44,0.4530291956424713
1,5,6,0.0025663413551015157,97.43,0.45277511253356933
1,5,7,0.00255638341208299,97.42,0.4526433580875397
