trial,stage,epoch,train_loss,test_accuracy,test_nll
1,7,16,1.225793694559733,83.25,0.7094423728942871
1,7,17,1.221419702657064,83.47,0.7031473297119141
1,7,18,1.2328587773005169,83.36,0.690194476890564
1,7,19,1.2263085802078246,83.11,0.7077213572502137
1,7,20,1.2355891707102458,83.03,0.6952150855064392
1,7,21,1.221426454416911,83.07,0.6909859981536866
1,7,22,1.2338136845270793,83.05,0.7108314589500427
1,7,23,1.220779585202535,83.21,0.718568291091919
1,7,24,1.2202602088928223,83.19,0.7035264429092407
1,7,25,1.23668762105306,83.17,0.7068107416152954
1,7,26,1.2344166437784831,82.55,0.7176259636878968
1,7,27,1.2300361328125,83.79,0.6997185925483703
1,7,28,1.2142605722427369,82.81,0.7201436985015869
1,7,29,1.2248175933202108,82.44,0.7182724332809448
1,7,30,1.2261992675145468,83.18,0.7188495228767395
1,8,1,1.2660933317184448,81.42,0.7198357579231263
1,8,2,1.2126247436205546,83.55,0.6850582292556763
1,8,3,1.2056131898880005,84.22,0.6736614987373352
1,8,4,1.1893739277521769,83.88,0.6847667978286743
1,8,5,1.1796694639205934,84.5,0.6474360083580017
1,8,6,1.1786309803009034,84.27,0.6868033671379089
1,8,7,1.180599835395813,84.51,0.6772904089927674
1,8,8,1.167138897895813,85.12,0.6608460817337036
1,8,9,1.1557211449305216,85.2,0.6522069136619568
1,8,10,1.1683261135737102,84.92,0.6616549659729004
1,8,11,1.1554131823857625,85.15,0.6590423561096191
1,8,12,1.1712562523523966,85.03,0.6478450268745423
1,8,13,1.1647259165445965,85.1,0.6517277317047119
1,8,14,1.1724162948608399,85.19,0.6587351221084595
1,8,15,1.173370902633667,85.42,0.6526832221984863
1,8,16,1.158972804959615,85.18,0.670624467086792
1,8,17,1.16591290696462,84.78,0.6701843682289124
1,8,18,1.149139825598399,84.79,0.6590081919670105
1,8,19,1.1518489233016969,85.01,0.6395321182250977
1,8,20,1.1626359152475993,85.19,0.6568870086669922
1,8,21,1.154547193145752,85.49,0.6609068626403809
1,8,22,1.151922009531657,85.41,0.6377449668884277
1,8,23,1.1573987380345663,85.41,0.662327897644043
1,8,24,1.1603546506881715,85.48,0.6476046103477479
1,8,25,1.1540945517222088,85.04,0.6421191397666931
1,8,26,1.1528042533874512,85.24,0.6401895691871643
1,8,27,1.1581328997929892,85.0,0.6482987691879273
1,8,28,1.1539067282994588,85.0,0.6527594172477722
1,8,29,1.149334451421102,85.64,0.6406258440971374
1,8,30,1.1566104476292929,85.47,0.6415291539192199
2,1,1,2.3079907855987547,21.04,2.113585679244995
2,1,2,2.195853723271688,22.67,2.0448349029541015
2,1,3,2.1704120690663657,25.28,1.999264418411255
2,1,4,2.1549221312205,26.98,1.985988666152954
2,1,5,2.147917466100057,26.82,1.9623603343963623
2,1,6,2.1417737341562906,27.68,1.9673183771133422
2,1,7,2.141003719965617,28.52,1.9506871717453003
2,1,8,2.135240558497111,28.41,1.9540529790878296
2,1,9,2.134454728190104,28.79,1.9525316646575928
2,1,10,2.1292626642862955,29.46,1.9459147396087646
2,1,11,2.128968056869507,29.94,1.950209868621826
2,1,12,2.1267396416982014,30.74,1.943068818283081
2,1,13,2.1241578701019286,30.06,1.9205786449432374
2,1,14,2.1217382358551027,29.49,1.937269965171814
2,1,15,2.122045382563273,30.16,1.9315287954330445
2,1,16,2.1200551965077716,30.74,1.9138476932525634
2,1,17,2.1232983127593994,30.77,1.9328774236679078
2,1,18,2.1167060560862225,31.35,1.9195410083770752
2,1,19,2.117838544591268,31.19,1.9238668157577514
2,1,20,2.1170585786183675,31.35,1.9105802625656128
2,1,21,2.116886161931356,32.57,1.9096125492095948
2,1,22,2.116990836207072,32.51,1.9108876697540282
2,1,23,2.1127656478881836,32.79,1.8975912467956544
